GlobalTime,time,station,site,moduleConfig,SWversion,lotNum,Barcode,UniqueID,ActuatorSN,sph_S1_OOVreg,sph_S2_OOVreg,sph_S1_gain,sph_S2_gain,sph_strokecenter_y_sensor_offset_lsb,sph_strokecenter_x_sensor_offset_lsb,AF_single_vcm_S1_AF_c0,AF_single_vcm_S1_AF_c1,AF_single_vcm_S1_AF_c2,AF_single_vcm_S2_AF_c0,AF_single_vcm_S2_AF_c1,AF_single_vcm_S2_AF_c2,OISY_pos_polynomial_cubic_offsetcorrected_C0,OISY_pos_polynomial_cubic_offsetcorrected_C1,OISY_pos_polynomial_cubic_offsetcorrected_C2,OISY_pos_polynomial_cubic_offsetcorrected_C3,OISX_pos_polynomial_cubic_offsetcorrected_C0,OISX_pos_polynomial_cubic_offsetcorrected_C1,OISX_pos_polynomial_cubic_offsetcorrected_C2,OISX_pos_polynomial_cubic_offsetcorrected_C3,aps_strokeMax_um
T20230603134535,46:06.1,CLT-00001T02,4,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D18600144VR31060+L2AA11216+0,0x000000D3AAC46499,LG5D18600144VR31060+L2AA11216+0,87,81,42.294,42.294,187.5846827,190.3902279,201.5210074,-0.041541764,0.001630751,74.45211259,-0.005891122,0.001674717,3.19E-14,0.345055078,8.13E-05,2.42E-08,7.35E-14,0.371263747,9.15E-05,2.43E-08,361.5088748
T20230603134536,46:07.5,CLT-00001T04,7,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D18300MAVVR31060+L2AA01105+0,0x000000B192C55319,LG5D18300MAVVR31060+L2AA01105+0,100,84,35.586,42.294,181.4006345,198.4465687,130.2152211,-0.083550171,0.001626176,153.1094678,-0.000567085,0.001596738,3.21E-14,0.3557818,8.56E-05,2.50E-08,-7.73E-14,0.359103302,8.66E-05,2.39E-08,359.2499064
T20230603134541,46:12.3,CLT-00001T04,8,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D18300MAUVR31060+L2AA01104+0,0x000000B882C15315,LG5D18300MAUVR31060+L2AA01104+0,94,89,37.695,39.928,176.5863063,199.528741,163.1806756,-0.222600051,0.001542808,192.0835718,-0.093606972,0.001657266,-5.14E-14,0.357494581,8.81E-05,2.72E-08,4.09E-14,0.358081956,8.71E-05,2.32E-08,363.5953364
T20230603134600,46:31.1,CLT-00001T01,1,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D186004Q3VR31060+L2AA01403+0,0x00000030A2C10711,LG5D186004Q3VR31060+L2AA01403+0,94,86,37.695,39.928,178.0081908,193.9492938,124.2802995,-0.14491172,0.001642636,190.1402826,-0.083678224,0.001566799,1.01E-13,0.359367715,8.77E-05,2.73E-08,-1.42E-13,0.373364665,9.22E-05,2.45E-08,359.831327
T20230603134612,46:43.5,CLT-00001T02,3,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D18300MASVR31060+L2AA01102+0,0x000000B192C11319,LG5D18300MASVR31060+L2AA01102+0,92,86,39.928,39.928,184.3973043,184.8033022,190.0917373,-0.102456366,0.001574299,161.9828869,-0.0591227,0.001634226,-6.99E-14,0.347656036,8.12E-05,2.33E-08,-1.67E-13,0.371225538,9.17E-05,2.48E-08,364.5533402
T20230603134616,46:46.9,CLT-00001T03,6,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D1840007UVR31060+L2AA02810+0,0x0000001E8F06F59A,LG5D1840007UVR31060+L2AA02810+0,89,85,42.294,39.928,187.2144177,196.3086061,163.8179203,-0.133521237,0.001626274,162.7608785,-0.077943349,0.0016337,-3.83E-14,0.338077623,7.76E-05,2.27E-08,1.25E-13,0.367352693,9.34E-05,2.80E-08,364.4461776
T20230603134619,46:50.0,CLT-00001T04,7,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D186004QTVR31060+L2AA01427+0,0x00000035B2D16715,LG5D186004QTVR31060+L2AA01427+0,90,83,39.928,39.928,184.0447444,188.0748849,177.7886737,-0.116611192,0.001636058,167.954206,-0.056818554,0.001559923,3.43E-14,0.351593731,8.57E-05,2.59E-08,9.66E-14,0.384361797,9.94E-05,2.81E-08,363.0488463
T20230603134624,46:54.8,CLT-00001T04,8,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D186002B4VR31060+L2AA06802+0,0x00000034BAD15311,LG5D186002B4VR31060+L2AA06802+0,95,87,39.928,39.928,193.8734284,197.4705238,188.5183646,-0.155664107,0.001673983,221.653734,-0.266145214,0.001543313,2.67E-14,0.33569489,7.74E-05,2.32E-08,-1.15E-13,0.371290873,9.10E-05,2.36E-08,369.7700728
T20230603134646,47:17.4,CLT-00001T01,2,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D18300MARVR31060+L2AA01101+0,0x000000B982C15311,LG5D18300MARVR31060+L2AA01101+0,95,87,37.695,39.928,180.9488727,186.1799637,160.3666432,-0.14973661,0.001614555,191.9983943,-0.026799233,0.001605496,6.29E-14,0.350055224,8.55E-05,2.67E-08,7.20E-14,0.366446234,8.89E-05,2.37E-08,362.7467725
T20230603134654,47:25.1,CLT-00001T02,3,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D1860039MVR31060+L2AA01119+0,0x000000DB9652C196,LG5D1860039MVR31060+L2AA01119+0,83,81,44.8,42.294,193.126929,197.1285789,181.2926458,0.130262484,0.001618305,119.7358462,-0.032765587,0.001667319,1.23E-13,0.342513191,7.87E-05,2.13E-08,-6.27E-14,0.370473878,9.17E-05,2.54E-08,366.5704509
T20230603134659,47:29.5,CLT-00001T03,6,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D18300MAKVR31060+L2AA01127+0,0x000000B5AAD1331D,LG5D18300MAKVR31060+L2AA01127+0,84,85,44.8,42.294,185.9859255,204.1716481,187.2833274,0.019065473,0.001637247,205.5674444,-0.014886532,0.001610382,-3.23E-14,0.342412222,7.94E-05,2.15E-08,-1.13E-13,0.355511291,8.67E-05,2.33E-08,365.784408
T20230603134659,47:29.8,CLT-00001T02,4,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D18300MANVR31060+L2AA01130+0,0x000000BC8AD53319,LG5D18300MANVR31060+L2AA01130+0,92,85,39.928,39.928,183.2012239,192.6587756,164.4212948,-0.006061934,0.001649855,117.620684,0.064704281,0.001630123,-6.94E-14,0.347990463,8.25E-05,2.33E-08,6.47E-14,0.375589936,9.52E-05,2.73E-08,361.7056833
T20230603134702,47:32.4,CLT-00001T04,7,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D186004QCVR31060+L2AA01412+0,0x0000003092C10719,LG5D186004QCVR31060+L2AA01412+0,88,87,42.294,39.928,183.6047647,192.687735,160.5743715,-0.174829098,0.001656089,183.1653866,-0.050257849,0.00155233,6.12E-14,0.337883442,7.71E-05,2.22E-08,9.98E-14,0.367986145,8.95E-05,2.35E-08,354.481661
T20230603134706,47:37.4,CLT-00001T04,8,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D18300MA3VR31060+L2AA01111+0,0x000000B48AD57319,LG5D18300MA3VR31060+L2AA01111+0,90,86,39.928,39.928,180.681606,195.3752081,174.7285718,-0.019908079,0.001542828,212.2171475,0.026292952,0.001561336,-8.54E-14,0.355935568,8.63E-05,2.53E-08,-7.78E-14,0.369379615,9.11E-05,2.41E-08,359.1523247
T20230603134723,47:54.2,CLT-00001T01,1,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D18300GLAVR31060+L2AA04118+0,0x0000007B9E52F592,LG5D18300GLAVR31060+L2AA04118+0,84,83,44.8,39.928,184.0517132,187.4086092,161.1309464,-0.125255772,0.001722909,109.4782312,-0.148616631,0.001599481,-5.02E-15,0.338414398,7.82E-05,2.29E-08,-1.67E-15,0.383343149,9.68E-05,2.68E-08,357.5881264
T20230603134728,47:58.9,CLT-00001T01,2,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D18300MDJVR31060+L2AA00432+0,0x0000001982D52315,LG5D18300MDJVR31060+L2AA00432+0,91,81,39.928,42.294,184.7853573,188.1392917,163.3792865,-0.012385541,0.001599475,137.7092734,0.050676158,0.001626875,3.07E-14,0.347819773,8.56E-05,2.69E-08,-2.14E-13,0.367063611,9.28E-05,2.73E-08,351.5098889
T20230603134736,48:06.8,CLT-00001T02,3,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D18300M9ZVR31060+L2AA01107+0,0x000000BDBAD1331D,LG5D18300M9ZVR31060+L2AA01107+0,89,84,39.928,39.928,181.4875185,186.2733454,153.4074983,-0.080423473,0.001611074,128.8323749,-0.030182173,0.001579596,-2.93E-14,0.35511582,8.73E-05,2.65E-08,-1.47E-13,0.377111361,9.64E-05,2.90E-08,353.7634485
T20230603134740,48:11.5,CLT-00001T02,4,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D1840039RVR31060+L2AA05223+0,0x00000033BF12C196,LG5D1840039RVR31060+L2AA05223+0,88,82,42.294,42.294,186.5225929,196.1758381,127.1865148,-0.065585569,0.001704387,133.1635658,-0.136394048,0.00156763,-1.46E-14,0.338406023,7.81E-05,2.18E-08,4.11E-14,0.369836826,9.15E-05,2.46E-08,362.3999332
T20230603134741,48:12.3,CLT-00001T03,6,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D18300MDHVR31060+L2AA00431+0,0x00000019A2D5231D,LG5D18300MDHVR31060+L2AA00431+0,88,88,42.294,39.928,191.6780551,201.3231808,118.0437505,0.016703475,0.001716569,164.5552647,-0.031845231,0.001637192,6.42E-14,0.339487581,7.82E-05,2.03E-08,7.83E-15,0.362782537,9.05E-05,2.41E-08,360.7660053
T20230603134746,48:16.9,CLT-00001T03,5,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D18400375VR31060+L2AA06431+0,0x00000093AAD56716,LG5D18400375VR31060+L2AA06431+0,89,83,39.928,42.294,177.1643684,197.2471273,136.3764516,-0.087864198,0.00161196,118.2466051,-0.092327907,0.001653036,-1.63E-13,0.354985593,8.60E-05,2.49E-08,6.26E-14,0.365226181,8.95E-05,2.48E-08,366.416082
T20230603134749,48:20.2,CLT-00001T04,7,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D18300MDFVR31060+L2AA00429+0,0x00000011A2D12311,LG5D18300MDFVR31060+L2AA00429+0,89,83,42.294,42.294,186.2108607,199.3184478,169.1400563,-0.137122162,0.00166206,197.2770208,-0.062859391,0.001581487,-7.87E-14,0.338062589,7.75E-05,2.19E-08,-1.50E-13,0.363543703,8.91E-05,2.41E-08,360.1278399
T20230603134754,48:25.4,CLT-00001T04,8,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D18300MDGVR31060+L2AA00430+0,0x00000018B2D1631D,LG5D18300MDGVR31060+L2AA00430+0,93,84,39.928,39.928,188.1206399,190.2521208,204.4894248,0.033081697,0.001634214,239.645389,-0.07282574,0.00146365,1.15E-14,0.34127662,8.03E-05,2.45E-08,-7.13E-14,0.377845899,9.51E-05,2.60E-08,363.5088905
T20230603134805,48:36.0,CLT-00001T01,1,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D18300MA0VR31060+L2AA01108+0,0x000000BCAAD1331D,LG5D18300MA0VR31060+L2AA01108+0,99,86,37.695,39.928,179.8693633,190.0003083,180.2473812,-0.007480439,0.001680096,95.35595468,0.016369665,0.001640203,-6.98E-14,0.338931736,7.81E-05,2.32E-08,-9.89E-14,0.373977809,9.28E-05,2.47E-08,361.0905842
T20230603134810,48:40.8,CLT-00001T01,2,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D18300MA2VR31060+L2AA01110+0,0x000000BC8AD13315,LG5D18300MA2VR31060+L2AA01110+0,98,88,37.695,39.928,187.6267208,200.9417923,174.6680259,0.012377147,0.001642992,110.2921083,0.084600469,0.001684273,5.19E-15,0.343347432,8.21E-05,2.48E-08,-8.09E-14,0.362900856,8.76E-05,2.30E-08,360.9685234
T20230603134817,48:48.4,CLT-00001T02,3,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D18300GHGVR31060+L2AA06818+0,0x000000DD9ED6979D,LG5D18300GHGVR31060+L2AA06818+0,93,81,39.928,42.294,184.2618507,191.5963308,168.6413119,-0.104509513,0.001669429,190.6955455,-0.119488877,0.001581957,-2.00E-13,0.34591496,8.16E-05,2.25E-08,2.01E-14,0.371875216,9.22E-05,2.60E-08,362.3937029
T20230603134822,48:53.2,CLT-00001T02,4,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D18300MAPVR31060+L2AA01131+0,0x000000BD8AD57319,LG5D18300MAPVR31060+L2AA01131+0,92,84,39.928,42.294,187.2478036,202.509617,139.1187082,-0.106254618,0.001707785,97.2231899,-0.046304934,0.001719549,-3.34E-14,0.345781714,8.24E-05,2.34E-08,1.36E-15,0.359131708,8.81E-05,2.35E-08,360.7819796
T20230603134823,48:53.7,CLT-00001T03,6,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D18300M9UVR31060+L2AA01102+0,0x000000BCAAD57319,LG5D18300M9UVR31060+L2AA01102+0,93,86,39.928,39.928,181.338652,188.6959322,151.7817501,0.058280811,0.001649015,136.9836647,0.027793719,0.00159632,3.36E-15,0.344120412,8.01E-05,2.31E-08,6.14E-14,0.373124819,9.14E-05,2.35E-08,366.4263367
T20230603134830,49:01.2,CLT-00001T03,5,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D18300GGMVR31060+L2AA06221+0,0x000000D5BED2D79D,LG5D18300GGMVR31060+L2AA06221+0,87,82,42.294,42.294,188.5579577,196.3957122,133.9556317,0.031498685,0.001642352,172.4754693,-0.144575866,0.001571742,1.21E-13,0.343642381,8.18E-05,2.39E-08,1.09E-13,0.365515914,9.14E-05,2.62E-08,356.8628326
T20230603134834,49:04.6,CLT-00001T04,7,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D18300GLBVR31060+L2AA04119+0,0x00000072AE56F592,LG5D18300GLBVR31060+L2AA04119+0,86,84,42.294,42.294,183.6975949,200.8690596,208.1599918,-0.014970013,0.001598652,90.83736091,-0.082586921,0.001730662,-8.52E-14,0.347122731,8.33E-05,2.53E-08,-3.58E-14,0.35864192,8.57E-05,2.24E-08,358.9314003
T20230603134838,49:09.4,CLT-00001T04,8,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D18300M9TVR31060+L2AA01101+0,0x000000B49AD1731D,LG5D18300M9TVR31060+L2AA01101+0,96,87,37.695,39.928,179.8625919,192.7776273,178.8177812,-0.076782063,0.001598077,77.59866418,-0.04340495,0.00169626,1.47E-13,0.350644087,8.39E-05,2.47E-08,-9.57E-14,0.365598553,8.86E-05,2.34E-08,365.5209478
T20230603134915,49:46.0,CLT-00001T01,2,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D18300M9VVR31060+L2AA01103+0,0x000000B49AD57315,LG5D18300M9VVR31060+L2AA01103+0,95,86,39.928,39.928,193.5499326,189.5445378,165.9403741,-0.141317264,0.00164129,131.9831738,-0.069435217,0.001608418,1.05E-13,0.339631361,7.85E-05,2.14E-08,2.07E-14,0.371041031,9.49E-05,2.65E-08,363.665541
T20230603134923,49:53.5,CLT-00001T02,3,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D18300MA1VR31060+L2AA01109+0,0x000000B4AAD1731D,LG5D18300MA1VR31060+L2AA01109+0,93,80,39.928,42.294,184.7464704,192.5442527,194.4617039,-0.156471542,0.001576189,130.4281313,-0.051965639,0.001558981,-5.53E-14,0.34591641,8.21E-05,2.39E-08,-1.24E-13,0.377937495,9.56E-05,2.68E-08,359.7829658
T20230603134927,49:58.0,CLT-00001T02,4,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D18300M9WVR31060+L2AA01104+0,0x000000B59AD1331D,LG5D18300M9WVR31060+L2AA01104+0,96,87,37.695,39.928,177.9018417,189.7563723,216.9578898,-0.067504549,0.001582763,135.9521335,0.033402742,0.001697035,9.94E-14,0.352414793,8.40E-05,2.44E-08,-1.39E-13,0.367166094,9.00E-05,2.38E-08,365.105616
T20230603134932,50:02.7,CLT-00001T03,5,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D18300GJ7VR31060+L2AA06711+0,0x000000D48ED69799,LG5D18300GJ7VR31060+L2AA06711+0,88,78,39.928,44.8,183.8257745,199.9619403,158.9827923,-0.157858637,0.001555421,214.6451353,-0.127030266,0.001536352,2.01E-13,0.357927665,9.02E-05,2.77E-08,1.20E-13,0.364470379,8.92E-05,2.39E-08,360.6084843
T20230603134937,50:07.6,CLT-00001T03,6,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D184002V4VR31060+L2AA02206+0,0x00000099B2D56719,LG5D184002V4VR31060+L2AA02206+0,91,81,39.928,42.294,183.3191557,203.6317693,160.3784186,-0.033709821,0.001625117,112.7679359,-0.050741717,0.001612414,-7.65E-14,0.351811478,8.19E-05,2.03E-08,1.06E-13,0.370368162,9.30E-05,2.71E-08,361.2656058
T20230603134940,50:10.6,CLT-00001T04,7,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D184002V0VR31060+L2AA02202+0,0x00000090B2D56715,LG5D184002V0VR31060+L2AA02202+0,94,90,39.928,37.695,190.4115297,199.2102387,207.7450616,-0.228221846,0.0016364,181.1142702,-0.135840094,0.001577436,-5.44E-14,0.338291504,7.93E-05,2.32E-08,4.83E-15,0.376871768,9.52E-05,2.73E-08,363.7005707
T20230603134944,50:15.1,CLT-00001T04,8,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D18300M9YVR31060+L2AA01106+0,0x000000B58AD1331D,LG5D18300M9YVR31060+L2AA01106+0,95,83,39.928,42.294,186.2897226,199.4820413,192.1416542,-0.181517792,0.001705496,148.2688518,0.037221713,0.001629006,7.09E-14,0.335102017,7.71E-05,2.17E-08,7.05E-14,0.36086822,8.65E-05,2.25E-08,359.950537
T20230603134952,50:22.7,CLT-00001T01,1,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D1840035XVR31060+L2AA07821+0,0x0000009BBAD1271A,LG5D1840035XVR31060+L2AA07821+0,86,83,42.294,42.294,181.6358856,196.7225437,173.9524261,-0.123340249,0.001631301,106.603182,-0.091230935,0.001700625,6.46E-14,0.348629661,8.35E-05,2.48E-08,1.26E-13,0.359223756,8.93E-05,2.57E-08,359.3162842
T20230603134956,50:27.1,CLT-00001T01,2,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D184002V5VR31060+L2AA02207+0,0x00000091B2D16719,LG5D184002V5VR31060+L2AA02207+0,93,86,39.928,39.928,189.9067908,192.9045824,150.5291416,-0.307062226,0.001679457,135.4345375,-0.191685385,0.001620209,4.22E-14,0.337603167,7.80E-05,2.28E-08,-8.04E-14,0.370329752,9.21E-05,2.57E-08,356.7666054
T20230603135009,50:39.6,CLT-00001T02,4,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D1840038TVR31060+L2AA08923+0,0x00000032AF16819A,LG5D1840038TVR31060+L2AA08923+0,88,83,42.294,42.294,185.6135783,194.6507645,197.6497533,-0.091678308,0.00161859,113.539886,-0.049000847,0.001625658,7.08E-14,0.342108364,8.10E-05,2.46E-08,-4.81E-14,0.366764011,9.00E-05,2.43E-08,359.0618891
T20230603135014,50:45.4,CLT-00001T03,5,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D1840038NVR31060+L2AA08918+0,0x0000003B9F16C19E,LG5D1840038NVR31060+L2AA08918+0,87,84,42.294,42.294,185.6800984,200.8570416,145.7064831,-0.200840902,0.001623406,140.6375658,-0.020432335,0.001645394,-2.25E-13,0.345115626,8.20E-05,2.39E-08,-1.30E-15,0.359810036,8.75E-05,2.35E-08,360.5728041
T20230603135022,50:53.2,CLT-00001T04,7,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D1840037YVR31060+L2AA03226+0,0x00000017B702D59A,LG5D1840037YVR31060+L2AA03226+0,86,80,42.294,42.294,189.6459514,187.9916132,191.8962268,0.009221257,0.001580304,152.7739924,0.04810066,0.001565126,-1.12E-13,0.34912425,8.28E-05,2.21E-08,2.31E-14,0.37476905,9.66E-05,2.76E-08,359.7623375
T20230603135027,50:58.3,CLT-00001T04,8,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D184002VKVR31060+L2AA02221+0,0x0000009082D56711,LG5D184002VKVR31060+L2AA02221+0,90,88,39.928,39.928,181.5918708,198.7570391,159.7570911,-0.270460694,0.001626833,171.1518262,-0.1609451,0.001626519,-8.77E-15,0.350321808,8.35E-05,2.48E-08,6.80E-14,0.360248921,8.66E-05,2.30E-08,366.2136509
T20230603135033,51:04.5,CLT-00001T01,1,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D1840037DVR31060+L2AA03207+0,0x00000016B706D59E,LG5D1840037DVR31060+L2AA03207+0,84,81,42.294,42.294,186.1588614,197.5418657,126.9885042,0.116682733,0.001645514,199.8317401,-0.047942357,0.00156566,1.38E-14,0.352935997,8.72E-05,2.52E-08,-1.99E-13,0.369241345,9.13E-05,2.47E-08,368.3250846
T20230603135038,51:09.3,CLT-00001T01,2,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D184002V7VR31060+L2AA02209+0,0x00000091A2D16719,LG5D184002V7VR31060+L2AA02209+0,91,86,39.928,39.928,180.8664469,200.9007631,147.6051132,-0.135422458,0.001665813,117.2372456,-0.057481247,0.00166442,-7.22E-16,0.348621807,8.28E-05,2.31E-08,1.53E-13,0.372001084,9.24E-05,2.62E-08,370.5102373
T20230603135046,51:16.9,CLT-00001T02,3,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D184003BJVR31060+L2AA09020+0,0x00000033AF16819A,LG5D184003BJVR31060+L2AA09020+0,91,80,39.928,44.8,181.7485129,201.6580457,191.5205871,0.118733699,0.001588577,130.8173554,-0.172511566,0.00166189,8.62E-14,0.348573376,8.40E-05,2.65E-08,2.18E-14,0.356730566,8.50E-05,2.18E-08,371.0081407
T20230603135051,51:21.6,CLT-00001T02,4,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D184002VNVR31060+L2AA02224+0,0x0000009882D56715,LG5D184002VNVR31060+L2AA02224+0,83,86,44.8,39.928,192.9817215,197.1832078,186.8195842,-0.285047655,0.001595569,179.944757,-0.126433534,0.001565244,-5.30E-14,0.339481792,8.01E-05,2.37E-08,2.46E-14,0.367967414,9.35E-05,2.72E-08,362.1042678
T20230603135057,51:28.3,CLT-00001T03,5,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D184002VPVR31060+L2AA02225+0,0x0000009892D5271D,LG5D184002VPVR31060+L2AA02225+0,88,84,42.294,39.928,185.8667655,194.82185,149.1190854,-0.086625857,0.001731926,164.5978473,0.027587054,0.001610106,1.53E-13,0.336678113,7.64E-05,2.18E-08,-1.14E-14,0.373899156,9.49E-05,2.74E-08,362.1575791
T20230603135102,51:33.2,CLT-00001T03,6,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D186004QUVR31060+L2AA01428+0,0x0000003CA2D5671D,LG5D186004QUVR31060+L2AA01428+0,91,84,39.928,39.928,187.1127848,193.6110544,133.8135187,-0.198053415,0.001683025,181.4898147,-0.011804847,0.001528884,-3.96E-14,0.346699509,8.35E-05,2.63E-08,1.15E-13,0.378618591,9.59E-05,2.71E-08,363.1889973
T20230603135105,51:36.2,CLT-00001T04,7,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D18300MB1VR31060+L2AA01111+0,0x000000B882C55319,LG5D18300MB1VR31060+L2AA01111+0,90,83,39.928,39.928,181.409548,187.9337513,172.4155442,-0.025697512,0.00162625,161.3227322,-0.073639813,0.001559091,-1.16E-13,0.35288188,8.35E-05,2.27E-08,1.57E-13,0.382573073,9.85E-05,2.85E-08,360.4830036
T20230603135110,51:41.1,CLT-00001T04,8,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D18300MB2VR31060+L2AA01112+0,0x000000B1B2C11319,LG5D18300MB2VR31060+L2AA01112+0,88,78,39.928,44.8,179.3877089,197.118199,159.9266066,0.033251754,0.001585588,158.3629808,0.064880484,0.001617571,1.67E-13,0.361374993,8.91E-05,2.55E-08,4.35E-14,0.365287063,9.05E-05,2.52E-08,357.0082543
T20230603135115,51:46.2,CLT-00001T01,1,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D184003AHVR31060+L2AA02017+0,0x000000BAA706B592,LG5D184003AHVR31060+L2AA02017+0,88,83,42.294,42.294,187.5222731,196.9204936,139.7985401,-0.157648908,0.001672299,234.3665933,-0.080569262,0.001571313,4.02E-14,0.336059285,7.75E-05,2.18E-08,-5.80E-14,0.362782543,8.72E-05,2.26E-08,365.7618104
T20230603135120,51:50.8,CLT-00001T01,2,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D18300GJAVR31060+L2AA06714+0,0x000000DD9ED69795,LG5D18300GJAVR31060+L2AA06714+0,87,83,42.294,42.294,188.0087823,204.0746588,153.2736627,0.00611079,0.001675676,166.1851383,-0.011699499,0.001639417,3.31E-14,0.346465283,8.13E-05,2.21E-08,1.33E-13,0.362727425,8.89E-05,2.46E-08,359.6019091
T20230603135128,51:58.8,CLT-00001T02,3,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6219A,LG5D184002VFVR31060+L2AA02217+0,0x00000090A2D52715,LG5D184002VFVR31060+L2AA02217+0,91,85,39.928,39.928,184.8626985,201.0233584,200.4819659,-0.322986953,0.001587922,115.2033966,-0.189708145,0.001651872,9.86E-14,0.348121576,8.36E-05,2.45E-08,5.55E-17,0.372976815,9.52E-05,2.74E-08,367.6486539
